JNLNO,MERCHANTNO,PRODID,DUENO,CONTNO,IDTYPE,IDNO,IDNAME,LOANAMOUNT,LOANDATE,DUEDATE,NORMALRATES,PENALTYRATES,REPAYTYPE,CHANNELJNLNO,SendRouterJnlNo,CREATETIME,UPDATETIME,year_month
010120190625000030978501000000,20180003,LN0031,20190010067757,20190325000000007486,ZJ35,91110108MA01DWL262,北京航天鑫瑞科技发展有限公司,314447.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624134426384992030000,32138220190624134426384992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030978601000000,20180003,LN0031,20190010067760,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,56625.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624140733476992030000,32138220190624140733476992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030978701000000,20180003,LN0031,20190010067764,20190228000000006799,ZJ35,913709023104419448,泰安松润商贸有限公司,289738.92,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624143421503992030000,32138220190624143421503992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030978801000000,20180003,LN0031,20190010067771,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,150000.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624151227520992030000,32138220190624151227520992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030978901000000,20180003,LN0031,20190010067775,20190215000000006644,ZJ35,911101050855289621,北京旭日驰泰汽车商贸有限公司,180630.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624161500625992030000,32138220190624161500625992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979001000000,20180003,LN0031,20190010067774,20190215000000006644,ZJ35,911101050855289621,北京旭日驰泰汽车商贸有限公司,182045.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624155535613992030000,32138220190624155535613992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979101000000,20180003,LN0031,20190010067778,20190215000000006644,ZJ35,911101050855289621,北京旭日驰泰汽车商贸有限公司,140230.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624163034601992030000,32138220190624163034601992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979201000000,20180003,LN0031,20190010067722,20190325000000007486,ZJ35,91110108MA01DWL262,北京航天鑫瑞科技发展有限公司,29424.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624094701697992030000,32138220190624094701697992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979301000000,20180003,LN0031,20190010067724,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,159077.09,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624095813699992030000,32138220190624095813699992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979401000000,20180003,LN0031,20190010067727,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,159077.09,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624101643957992030000,32138220190624101643957992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979501000000,20180003,LN0031,20190010067762,20190325000000007486,ZJ35,91110108MA01DWL262,北京航天鑫瑞科技发展有限公司,287203.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624141617114992030000,32138220190624141617114992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979601000000,20180003,LN0031,20190010067759,20190228000000006799,ZJ35,913709023104419448,泰安松润商贸有限公司,288813.09,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624135730110992030000,32138220190624135730110992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979701000000,20180003,LN0031,20190010067767,20190228000000006799,ZJ35,913709023104419448,泰安松润商贸有限公司,151531.27,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624145048516992030000,32138220190624145048516992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190625000030979801000000,20180003,LN0031,20190010067769,20190325000000007486,ZJ35,91110108MA01DWL262,北京航天鑫瑞科技发展有限公司,6750.0,2019-06-24,2019-12-21,5.65,18.0,4,32138220190624150113518992030000,32138220190624150113518992030000,2019-06-25 07:00:01,2019-06-25 07:00:01,2019-06
010120190626000031025401000000,20180003,LN0031,20190010067799,20181224000000006378,ZJ35,91330105MA27WUXJ92,杭州闿丰汽车服务有限公司,61360.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625115205210992030000,32138220190625115205210992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031025501000000,20180003,LN0031,20190010067798,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,150000.0,2019-06-25,2019-12-22,5.65,18.0,4,32138220190625115154208992030000,32138220190625115154208992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031025601000000,20180003,LN0031,20190010067797,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,150000.0,2019-06-25,2019-12-22,5.65,18.0,4,32138220190625113050183992030000,32138220190625113050183992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031025701000000,20180003,LN0031,20190010067807,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,142637.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625135622234992030000,32138220190625135622234992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031025801000000,20180003,LN0031,20190010067789,20190215000000006644,ZJ35,911101050855289621,北京旭日驰泰汽车商贸有限公司,365830.0,2019-06-25,2019-12-22,5.65,18.0,4,32138220190625100534017992030000,32138220190625100534017992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031025901000000,20180003,LN0031,20190010067808,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,120320.0,2019-06-25,2019-12-22,5.65,18.0,4,32138220190625135732275992030000,32138220190625135732275992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031026001000000,20180003,LN0031,20190010067803,20181224000000006378,ZJ35,91330105MA27WUXJ92,杭州闿丰汽车服务有限公司,136500.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625125233212992030000,32138220190625125233212992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031026201000000,20180003,LN0031,20190010067796,20181224000000006378,ZJ35,91330105MA27WUXJ92,杭州闿丰汽车服务有限公司,91140.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625112317181992030000,32138220190625112317181992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031026301000000,20180003,LN0031,20190010067794,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,152074.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625104835134992030000,32138220190625104835134992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031026501000000,20180003,LN0031,20190010067792,20190215000000006644,ZJ35,911101050855289621,北京旭日驰泰汽车商贸有限公司,234069.0,2019-06-25,2019-12-22,5.65,18.0,4,32138220190625101528020992030000,32138220190625101528020992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031026601000000,20180003,LN0031,20190010067787,20190215000000006644,ZJ35,911101050855289621,北京旭日驰泰汽车商贸有限公司,408881.0,2019-06-25,2019-12-22,5.65,18.0,4,32138220190625095009002992030000,32138220190625095009002992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031026801000000,20180003,LN0031,20190010067795,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,60764.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625112019179992030000,32138220190625112019179992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190626000031027001000000,20180003,LN0031,20190010067793,20190315000000007257,ZJ35,91330105MA27WWGW24,杭州冉众汽车服务有限公司,155805.0,2019-06-25,2019-12-12,5.65,18.0,4,32138220190625102306022992030000,32138220190625102306022992030000,2019-06-26 07:00:01,2019-06-26 07:00:01,2019-06
010120190627000031117201000000,20180003,LN0031,20190010067834,20190610000000008821,ZJ35,91210900761803107B,阜新市神州汽车油品有限公司,99999.0,2019-06-26,2019-12-23,5.65,18.0,4,32138220190626163217511992030000,32138220190626163217511992030000,2019-06-27 07:00:01,2019-06-27 07:00:01,2019-06
010120190628000031162201000000,20180003,LN0031,20190010067838,20181226000000006401,ZJ35,9112011006689975XT,天津车悦畅商贸有限公司,38400.0,2019-06-27,2019-12-16,5.65,18.0,4,32138220190627090110513992030000,32138220190627090110513992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162301000000,20180003,LN0031,20190010067855,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,200450.0,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627151632620992030000,32138220190627151632620992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162401000000,20180003,LN0031,20190010067857,20190228000000006799,ZJ35,913709023104419448,泰安松润商贸有限公司,19913.22,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627160654484992030000,32138220190627160654484992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162501000000,20180003,LN0031,20190010067854,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,196800.0,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627150045608992030000,32138220190627150045608992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162601000000,20180003,LN0031,20190010067852,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,196800.0,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627144104606992030000,32138220190627144104606992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162701000000,20180003,LN0031,20190010067850,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,196800.0,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627140012314992030000,32138220190627140012314992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162801000000,20180003,LN0031,20190010067856,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,195400.0,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627153118622992030000,32138220190627153118622992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190628000031162901000000,20180003,LN0031,20190010067851,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,200450.0,2019-06-27,2019-12-24,5.65,18.0,4,32138220190627142718316992030000,32138220190627142718316992030000,2019-06-28 07:00:01,2019-06-28 07:00:01,2019-06
010120190629000031206001000000,20180003,LN0031,20190010067878,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,201998.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628154603012992030000,32138220190628154603012992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206101000000,20180003,LN0031,20190010067877,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,32200.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628151127027992030000,32138220190628151127027992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206201000000,20180003,LN0031,20190010067860,20190225000000006735,ZJ35,913709023130010125,泰安快车手汽车服务有限公司,290035.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628101326009992030000,32138220190628101326009992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206301000000,20180003,LN0031,20190010067869,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,204180.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628114222112992030000,32138220190628114222112992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206401000000,20180003,LN0031,20190010067867,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,204180.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628112228109992030000,32138220190628112228109992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206501000000,20180003,LN0031,20190010067879,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,201998.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628155524053992030000,32138220190628155524053992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206601000000,20180003,LN0031,20190010067861,20190225000000006735,ZJ35,913709023130010125,泰安快车手汽车服务有限公司,290076.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628103625089992030000,32138220190628103625089992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206701000000,20180003,LN0031,20190010067863,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,195400.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628105405101992030000,32138220190628105405101992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206801000000,20180003,LN0031,20190010067866,20190225000000006735,ZJ35,913709023130010125,泰安快车手汽车服务有限公司,67408.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628112228110992030000,32138220190628112228110992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031206901000000,20180003,LN0031,20190010067874,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,32200.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628141129004992030000,32138220190628141129004992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031207001000000,20180003,LN0031,20190010067870,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,179000.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628115607114992030000,32138220190628115607114992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031207101000000,20180003,LN0031,20190010067865,20190225000000006735,ZJ35,913709023130010125,泰安快车手汽车服务有限公司,200665.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628111813106992030000,32138220190628111813106992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031207201000000,20180003,LN0031,20190010067871,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,179000.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628125421002992030000,32138220190628125421002992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031207301000000,20180003,LN0031,20190010067876,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,198400.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628151056010992030000,32138220190628151056010992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031207401000000,20180003,LN0031,20190010067873,20190515000000008544,ZJ35,91430100MA4L2BPW5D,湖南火炬易捷润滑油科技有限公司,198400.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628135524016992030000,32138220190628135524016992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190629000031207501000000,20180003,LN0031,20190010067862,20190225000000006735,ZJ35,913709023130010125,泰安快车手汽车服务有限公司,300066.0,2019-06-28,2019-12-25,5.65,18.0,4,32138220190628104222091992030000,32138220190628104222091992030000,2019-06-29 07:00:01,2019-06-29 07:00:01,2019-06
010120190704000031420601000000,20180003,LN0031,20190010068170,20190411000000008019,ZJ35,91110105062793077Y,北京正坤亨业贸易有限公司,499500.0,2019-07-03,2019-10-06,5.65,18.0,4,32138220190703103645008992030000,32138220190703103645008992030000,2019-07-04 07:00:01,2019-07-04 07:00:01,2019-07
010120190704000031420701000000,20180003,LN0031,20190010068206,20190508000000008413,ZJ35,91110105748808712J,北京胜瑞立商贸有限公司,57275.0,2019-07-03,2019-12-30,5.65,18.0,4,32138220190703153651239992030000,32138220190703153651239992030000,2019-07-04 07:00:01,2019-07-04 07:00:01,2019-07
010120190705000031466701000000,20180003,LN0031,20190010068253,20190411000000008041,ZJ35,91320404MA1X2NRX49,常州陆兵企业管理咨询有限公司,46000.0,2019-07-04,2019-12-31,5.65,18.0,4,32138220190704091713098992030000,32138220190704091713098992030000,2019-07-05 07:00:01,2019-07-05 07:00:01,2019-07
010120190705000031466901000000,20180003,LN0031,20190010068301,20190411000000008019,ZJ35,91110105062793077Y,北京正坤亨业贸易有限公司,499620.0,2019-07-04,2019-10-06,5.65,18.0,4,32138220190704163418112992030000,32138220190704163418112992030000,2019-07-05 07:00:01,2019-07-05 07:00:01,2019-07
010120190705000031467101000000,20180003,LN0031,20190010068280,20190111000000006529,ZJ35,91110105590696772W,北京博达鸿瑞商贸有限公司,499800.0,2019-07-04,2019-10-27,5.65,18.0,4,32138220190704140359110992030000,32138220190704140359110992030000,2019-07-05 07:00:01,2019-07-05 07:00:01,2019-07
010120190705000031467301000000,20180003,LN0031,20190010068252,20181226000000006401,ZJ35,9112011006689975XT,天津车悦畅商贸有限公司,110550.0,2019-07-04,2019-12-16,5.65,18.0,4,32138220190704091711096992030000,32138220190704091711096992030000,2019-07-05 07:00:01,2019-07-05 07:00:01,2019-07
010120190705000031467501000000,20180003,LN0031,20190010068254,20190215000000006640,ZJ35,91410802MA40N91F3E,焦作程尧商贸有限公司,20000.0,2019-07-04,2019-12-31,5.65,18.0,4,32138220190704091715100992030000,32138220190704091715100992030000,2019-07-05 07:00:01,2019-07-05 07:00:01,2019-07
010120190706000031508301000000,20180003,LN0031,20190010068348,20190704000000009879,ZJ35,91371323MA3N55UF8M,沂水增福汽车配件销售有限公司,416150.0,2019-07-05,2020-01-01,5.65,18.0,4,32138220190705105550004992030000,32138220190705105550004992030000,2019-07-06 07:00:01,2019-07-06 07:00:01,2019-07
010120190706000031508401000000,20180003,LN0031,20190010068353,20190704000000009879,ZJ35,91371323MA3N55UF8M,沂水增福汽车配件销售有限公司,366435.0,2019-07-05,2020-01-01,5.65,18.0,4,32138220190705113025010992030000,32138220190705113025010992030000,2019-07-06 07:00:01,2019-07-06 07:00:01,2019-07
010120190706000031508501000000,20180003,LN0031,20190010068349,20190704000000009879,ZJ35,91371323MA3N55UF8M,沂水增福汽车配件销售有限公司,454680.0,2019-07-05,2020-01-01,5.65,18.0,4,32138220190705111107006992030000,32138220190705111107006992030000,2019-07-06 07:00:01,2019-07-06 07:00:01,2019-07
010120190706000031508601000000,20180003,LN0031,20190010068344,20190704000000009879,ZJ35,91371323MA3N55UF8M,沂水增福汽车配件销售有限公司,466550.0,2019-07-05,2020-01-01,5.65,18.0,4,32138220190705102127002992030000,32138220190705102127002992030000,2019-07-06 07:00:01,2019-07-06 07:00:01,2019-07
010120190706000031508701000000,20180003,LN0031,20190010068345,20190704000000009879,ZJ35,91371323MA3N55UF8M,沂水增福汽车配件销售有限公司,477920.0,2019-07-05,2020-01-01,5.65,18.0,4,32138220190705104327010992030000,32138220190705104327010992030000,2019-07-06 07:00:01,2019-07-06 07:00:01,2019-07
010120190706000031508801000000,20180003,LN0031,20190010068351,20190704000000009879,ZJ35,91371323MA3N55UF8M,沂水增福汽车配件销售有限公司,410400.0,2019-07-05,2020-01-01,5.65,18.0,4,32138220190705112023008992030000,32138220190705112023008992030000,2019-07-06 07:00:01,2019-07-06 07:00:01,2019-07
010120190709000031634501000000,20180003,LN0031,20190010068464,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,212000.0,2019-07-08,2019-11-05,5.65,18.0,4,32138220190708092639076992030000,32138220190708092639076992030000,2019-07-09 07:00:01,2019-07-09 07:00:01,2019-07
010120190709000031634701000000,20180003,LN0031,20190010068472,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,212000.0,2019-07-08,2019-11-05,5.65,18.0,4,32138220190708112153024992030000,32138220190708112153024992030000,2019-07-09 07:00:01,2019-07-09 07:00:01,2019-07
010120190709000031634901000000,20180003,LN0031,20190010068491,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,212000.0,2019-07-08,2019-11-05,5.65,18.0,4,32138220190708135129089992030000,32138220190708135129089992030000,2019-07-09 07:00:01,2019-07-09 07:00:01,2019-07
010120190709000031635101000000,20180003,LN0031,20190010068508,20190117000000006561,ZJ35,91370104306908513J,山东易联汽车配件有限公司,204000.0,2019-07-08,2019-11-05,5.65,18.0,4,32138220190708154549096992030000,32138220190708154549096992030000,2019-07-09 07:00:01,2019-07-09 07:00:01,2019-07
010120190709000031635201000000,20180003,LN0031,20190010068463,20190215000000006640,ZJ35,91410802MA40N91F3E,焦作程尧商贸有限公司,60896.0,2019-07-08,2020-01-04,5.65,18.0,4,32138220190708091830003992030000,32138220190708091830003992030000,2019-07-09 07:00:01,2019-07-09 07:00:01,2019-07
010120190710000031676301000000,20180003,LN0031,20190010068649,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,10500.0,2019-07-09,2020-01-05,5.65,18.0,4,32138220190709163714289992030000,32138220190709163714289992030000,2019-07-10 07:00:01,2019-07-10 07:00:01,2019-07
010120190710000031676501000000,20180003,LN0031,20190010068637,20190508000000008413,ZJ35,91110105748808712J,北京胜瑞立商贸有限公司,57264.0,2019-07-09,2020-01-05,5.65,18.0,4,32138220190709155205287992030000,32138220190709155205287992030000,2019-07-10 07:00:01,2019-07-10 07:00:01,2019-07
010120190710000031676701000000,20180003,LN0031,20190010068578,20190610000000008823,ZJ35,91220323MA0Y582K3C,吉林省宸悦汽车销售服务有限公司,50000.0,2019-07-09,2020-01-05,5.65,18.0,4,32138220190709103025284992030000,32138220190709103025284992030000,2019-07-10 07:00:01,2019-07-10 07:00:01,2019-07
010120190712000031765801000000,20180003,LN0031,20190010068861,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,92690.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711103655081992030000,32138220190711103655081992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031765901000000,20180003,LN0031,20190010068864,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,225824.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711105340212992030000,32138220190711105340212992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766001000000,20180003,LN0031,20190010068851,20190610000000008821,ZJ35,91210900761803107B,阜新市神州汽车油品有限公司,100000.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711091431081992030000,32138220190711091431081992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766101000000,20180003,LN0031,20190010068876,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,211889.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711115705162992030000,32138220190711115705162992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766201000000,20180003,LN0031,20190010068909,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,240718.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711135051356992030000,32138220190711135051356992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766301000000,20180003,LN0031,20190010068859,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,101290.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711100154085992030000,32138220190711100154085992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766401000000,20180003,LN0031,20190010068918,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,190961.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711145126241992030000,32138220190711145126241992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766501000000,20180003,LN0031,20190010068856,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,10000.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711094123083992030000,32138220190711094123083992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766601000000,20180003,LN0031,20190010068869,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,200120.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711111420160992030000,32138220190711111420160992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190712000031766701000000,20180003,LN0031,20190010068919,20190508000000008413,ZJ35,91110105748808712J,北京胜瑞立商贸有限公司,46368.0,2019-07-11,2020-01-07,5.65,18.0,4,32138220190711145159483992030000,32138220190711145159483992030000,2019-07-12 07:00:01,2019-07-12 07:00:01,2019-07
010120190713000031811301000000,20180003,LN0031,20190010069006,20190523000000008587,ZJ35,91370103MA3M5JLL7M,山东格茨兰克生物科技有限公司,49860.0,2019-07-12,2019-08-12,5.65,18.0,4,32138220190712114454565992030000,32138220190712114454565992030000,2019-07-13 07:00:01,2019-07-13 07:00:01,2019-07
010120190713000031811401000000,20180003,LN0031,20190010068998,20190213000000006638,ZJ35,91110117MA00A60T5E,北京板子科技有限公司,1161626.0,2019-07-12,2019-11-04,5.65,18.0,4,32138220190712105635562992030000,32138220190712105635562992030000,2019-07-13 07:00:01,2019-07-13 07:00:01,2019-07
010120190713000031811501000000,20180003,LN0031,20190010069037,20190129000000006627,ZJ35,91110106318361818L,北京车弛扬帆科技有限公司,819964.0,2019-07-12,2019-11-18,5.65,18.0,4,32138220190712145146334992030000,32138220190712145146334992030000,2019-07-13 07:00:01,2019-07-13 07:00:01,2019-07
010120190716000031932901000000,20180003,LN0031,20190010069326,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,47567.5,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715140537002992030000,32138220190715140537002992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933001000000,20180003,LN0031,20190010069332,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,48531.0,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715152234100992030000,32138220190715152234100992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933101000000,20180003,LN0031,20190010069329,20190123000000006603,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,54208.0,2019-07-15,2019-12-22,5.65,18.0,4,32138220190715150023006992030000,32138220190715150023006992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933201000000,20180003,LN0031,20190010069338,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,46962.0,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715162626099992030000,32138220190715162626099992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933301000000,20180003,LN0031,20190010069335,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,49585.8,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715154713083992030000,32138220190715154713083992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
